grant_id;is_approved;research_area;n_partners
8347;FALSE;"Mathematics, Natural and
Engineering Sciences";3
8348;FALSE;Biology and Medicine;3
8349;FALSE;Humanities and Social Sciences;0
8350;FALSE;Biology and Medicine;2
8351;TRUE;Biology and Medicine;5
8352;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8353;FALSE;Biology and Medicine;0
8354;TRUE;Humanities and Social Sciences;2
8355;FALSE;Biology and Medicine;1
8356;TRUE;Biology and Medicine;8
8357;FALSE;Humanities and Social Sciences;0
8358;TRUE;Biology and Medicine;2
8359;FALSE;Biology and Medicine;3
8360;FALSE;Humanities and Social Sciences;2
8361;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8362;FALSE;Biology and Medicine;4
8363;FALSE;Humanities and Social Sciences;3
8364;FALSE;"Mathematics, Natural and
Engineering Sciences";2
8365;TRUE;Biology and Medicine;2
8366;TRUE;Humanities and Social Sciences;0
8367;FALSE;Humanities and Social Sciences;3
8368;TRUE;Biology and Medicine;0
8369;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8370;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8371;FALSE;Humanities and Social Sciences;6
8372;TRUE;"Mathematics, Natural and
Engineering Sciences";3
8373;FALSE;Biology and Medicine;0
8374;FALSE;Humanities and Social Sciences;7
8375;FALSE;Humanities and Social Sciences;3
8376;FALSE;Biology and Medicine;0
8377;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8378;FALSE;Biology and Medicine;4
8379;TRUE;Biology and Medicine;0
8380;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8381;TRUE;Biology and Medicine;0
8382;TRUE;Humanities and Social Sciences;1
8383;FALSE;"Mathematics, Natural and
Engineering Sciences";2
8384;TRUE;Humanities and Social Sciences;0
8385;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8386;FALSE;"Mathematics, Natural and
Engineering Sciences";2
8387;TRUE;Biology and Medicine;0
8388;FALSE;"Mathematics, Natural and
Engineering Sciences";6
8389;TRUE;Biology and Medicine;0
8390;FALSE;Humanities and Social Sciences;6
8391;FALSE;"Mathematics, Natural and
Engineering Sciences";2
8392;TRUE;Biology and Medicine;19
8393;FALSE;Humanities and Social Sciences;0
8394;FALSE;"Mathematics, Natural and
Engineering Sciences";2
8395;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8396;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8397;TRUE;"Mathematics, Natural and
Engineering Sciences";3
8398;TRUE;Biology and Medicine;1
8399;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8400;TRUE;Humanities and Social Sciences;1
8401;TRUE;"Mathematics, Natural and
Engineering Sciences";1
8402;FALSE;Humanities and Social Sciences;0
8403;TRUE;Humanities and Social Sciences;0
8404;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8405;FALSE;Biology and Medicine;2
8406;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8407;TRUE;Humanities and Social Sciences;0
8408;TRUE;Humanities and Social Sciences;8
8409;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8410;TRUE;Biology and Medicine;0
8411;FALSE;Biology and Medicine;2
8412;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8413;FALSE;Biology and Medicine;3
8414;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8415;TRUE;"Mathematics, Natural and
Engineering Sciences";2
8416;FALSE;Humanities and Social Sciences;0
8417;TRUE;Biology and Medicine;0
8418;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8419;FALSE;Biology and Medicine;4
8420;TRUE;Biology and Medicine;0
8421;TRUE;Humanities and Social Sciences;4
8422;FALSE;Humanities and Social Sciences;0
8423;TRUE;Biology and Medicine;0
8424;FALSE;Biology and Medicine;1
8425;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8426;TRUE;Humanities and Social Sciences;2
8427;FALSE;Humanities and Social Sciences;0
8428;TRUE;"Mathematics, Natural and
Engineering Sciences";4
8429;FALSE;"Mathematics, Natural and
Engineering Sciences";4
8430;FALSE;Biology and Medicine;0
8431;TRUE;Biology and Medicine;7
8432;FALSE;Humanities and Social Sciences;0
8433;FALSE;Biology and Medicine;4
8434;TRUE;Humanities and Social Sciences;2
8435;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8436;TRUE;Biology and Medicine;0
8437;FALSE;"Mathematics, Natural and
Engineering Sciences";3
8438;FALSE;Biology and Medicine;2
8439;FALSE;Biology and Medicine;2
8440;FALSE;Humanities and Social Sciences;2
8441;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8442;TRUE;Humanities and Social Sciences;1
8443;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8444;TRUE;Biology and Medicine;0
8445;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8446;FALSE;Humanities and Social Sciences;0
8447;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8448;TRUE;Biology and Medicine;3
8449;FALSE;Humanities and Social Sciences;4
8450;TRUE;Biology and Medicine;0
8451;TRUE;Biology and Medicine;0
8452;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8453;TRUE;Biology and Medicine;6
8454;FALSE;Humanities and Social Sciences;0
8455;TRUE;Humanities and Social Sciences;0
8456;TRUE;Biology and Medicine;10
8457;FALSE;Humanities and Social Sciences;0
8458;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8459;TRUE;Biology and Medicine;0
8460;TRUE;Humanities and Social Sciences;0
8461;FALSE;Humanities and Social Sciences;7
8462;FALSE;Biology and Medicine;3
8463;FALSE;Humanities and Social Sciences;0
8464;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8465;FALSE;Biology and Medicine;0
8466;TRUE;Biology and Medicine;4
8467;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8468;FALSE;Biology and Medicine;4
8469;TRUE;Biology and Medicine;8
8470;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8471;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8472;FALSE;Biology and Medicine;0
8473;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8474;FALSE;Humanities and Social Sciences;0
8475;FALSE;"Mathematics, Natural and
Engineering Sciences";2
8476;TRUE;Humanities and Social Sciences;2
8477;FALSE;Humanities and Social Sciences;7
8478;FALSE;Humanities and Social Sciences;2
8479;TRUE;Biology and Medicine;0
8480;TRUE;Humanities and Social Sciences;3
8481;FALSE;Biology and Medicine;0
8482;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8483;FALSE;Biology and Medicine;0
8484;FALSE;Biology and Medicine;0
8485;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8486;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8487;TRUE;Humanities and Social Sciences;0
8488;TRUE;Humanities and Social Sciences;1
8489;FALSE;Biology and Medicine;5
8490;TRUE;Humanities and Social Sciences;0
8491;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8492;FALSE;Humanities and Social Sciences;4
8493;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8494;FALSE;Biology and Medicine;1
8495;TRUE;Biology and Medicine;4
8496;FALSE;Biology and Medicine;0
8497;FALSE;Humanities and Social Sciences;1
8498;TRUE;Biology and Medicine;5
8499;FALSE;"Mathematics, Natural and
Engineering Sciences";3
8500;TRUE;Biology and Medicine;1
8501;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8502;TRUE;"Mathematics, Natural and
Engineering Sciences";1
8503;FALSE;Biology and Medicine;0
8504;FALSE;Biology and Medicine;2
8505;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8506;TRUE;"Mathematics, Natural and
Engineering Sciences";2
8507;FALSE;"Mathematics, Natural and
Engineering Sciences";3
8508;TRUE;Humanities and Social Sciences;0
8509;TRUE;"Mathematics, Natural and
Engineering Sciences";1
8510;FALSE;Biology and Medicine;5
8511;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8512;TRUE;Humanities and Social Sciences;0
8513;TRUE;Biology and Medicine;1
8514;FALSE;"Mathematics, Natural and
Engineering Sciences";3
8515;TRUE;Humanities and Social Sciences;0
8516;TRUE;Biology and Medicine;1
8517;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8518;FALSE;"Mathematics, Natural and
Engineering Sciences";5
8519;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8520;FALSE;Biology and Medicine;2
8521;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8522;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8523;FALSE;Biology and Medicine;2
8524;TRUE;Biology and Medicine;1
8525;TRUE;"Mathematics, Natural and
Engineering Sciences";4
8526;TRUE;Biology and Medicine;0
8527;FALSE;Biology and Medicine;3
8528;TRUE;"Mathematics, Natural and
Engineering Sciences";6
8529;FALSE;Humanities and Social Sciences;3
8530;TRUE;Humanities and Social Sciences;0
8531;FALSE;Biology and Medicine;3
8532;FALSE;Humanities and Social Sciences;4
8533;FALSE;Humanities and Social Sciences;0
8534;FALSE;Biology and Medicine;3
8535;FALSE;Humanities and Social Sciences;2
8536;TRUE;"Mathematics, Natural and
Engineering Sciences";5
8537;FALSE;Biology and Medicine;3
8538;FALSE;Humanities and Social Sciences;0
8539;FALSE;Humanities and Social Sciences;2
8540;TRUE;Humanities and Social Sciences;1
8541;FALSE;Humanities and Social Sciences;0
8542;FALSE;Humanities and Social Sciences;1
8543;TRUE;Biology and Medicine;2
8544;FALSE;Biology and Medicine;1
8545;FALSE;"Mathematics, Natural and
Engineering Sciences";1
8546;TRUE;Biology and Medicine;3
8547;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8548;TRUE;Humanities and Social Sciences;0
8549;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8550;FALSE;Humanities and Social Sciences;2
8551;FALSE;Humanities and Social Sciences;1
8552;FALSE;Humanities and Social Sciences;0
8553;FALSE;Biology and Medicine;0
8554;TRUE;Biology and Medicine;0
8555;FALSE;"Mathematics, Natural and
Engineering Sciences";1
8556;FALSE;Humanities and Social Sciences;1
8557;FALSE;"Mathematics, Natural and
Engineering Sciences";5
8558;TRUE;Humanities and Social Sciences;0
8559;TRUE;Humanities and Social Sciences;0
8560;TRUE;Biology and Medicine;2
8561;TRUE;Biology and Medicine;1
8562;TRUE;Biology and Medicine;0
8563;FALSE;Biology and Medicine;1
8564;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8565;TRUE;"Mathematics, Natural and
Engineering Sciences";1
8566;FALSE;Biology and Medicine;0
8567;TRUE;Biology and Medicine;0
8568;TRUE;Biology and Medicine;0
8569;TRUE;Biology and Medicine;1
8570;TRUE;Biology and Medicine;2
8571;TRUE;Humanities and Social Sciences;3
8572;FALSE;Humanities and Social Sciences;3
8573;TRUE;Biology and Medicine;1
8574;TRUE;Biology and Medicine;0
8575;TRUE;Biology and Medicine;3
8576;TRUE;Humanities and Social Sciences;1
8577;TRUE;Humanities and Social Sciences;0
8578;TRUE;Humanities and Social Sciences;0
8579;FALSE;Biology and Medicine;1
8580;TRUE;Biology and Medicine;0
8581;TRUE;Biology and Medicine;0
8582;TRUE;Humanities and Social Sciences;0
8583;FALSE;Humanities and Social Sciences;0
8584;FALSE;Humanities and Social Sciences;5
8585;TRUE;Biology and Medicine;0
8586;FALSE;Humanities and Social Sciences;1
8587;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8588;TRUE;Biology and Medicine;0
8589;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8590;FALSE;Humanities and Social Sciences;3
8591;TRUE;Biology and Medicine;0
8592;TRUE;"Mathematics, Natural and
Engineering Sciences";2
8593;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8594;TRUE;Biology and Medicine;0
8595;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8596;TRUE;"Mathematics, Natural and
Engineering Sciences";4
8597;TRUE;Biology and Medicine;0
8598;FALSE;"Mathematics, Natural and
Engineering Sciences";2
8599;FALSE;Humanities and Social Sciences;0
8600;FALSE;"Mathematics, Natural and
Engineering Sciences";3
8601;FALSE;"Mathematics, Natural and
Engineering Sciences";1
8602;FALSE;"Mathematics, Natural and
Engineering Sciences";9
8603;TRUE;Humanities and Social Sciences;6
8604;FALSE;Biology and Medicine;3
8605;FALSE;Biology and Medicine;5
8606;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8607;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8608;TRUE;Humanities and Social Sciences;6
8609;FALSE;Biology and Medicine;1
8610;FALSE;Humanities and Social Sciences;1
8611;FALSE;Biology and Medicine;0
8612;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8613;TRUE;Humanities and Social Sciences;3
8614;FALSE;Humanities and Social Sciences;0
8615;TRUE;Biology and Medicine;0
8616;TRUE;Biology and Medicine;0
8617;FALSE;"Mathematics, Natural and
Engineering Sciences";4
8618;FALSE;Biology and Medicine;0
8619;TRUE;Humanities and Social Sciences;4
8620;TRUE;Humanities and Social Sciences;0
8621;TRUE;"Mathematics, Natural and
Engineering Sciences";1
8622;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8623;TRUE;Biology and Medicine;0
8624;FALSE;Biology and Medicine;3
8625;TRUE;Biology and Medicine;1
8626;FALSE;"Mathematics, Natural and
Engineering Sciences";4
8627;FALSE;"Mathematics, Natural and
Engineering Sciences";3
8628;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8629;FALSE;Biology and Medicine;1
8630;TRUE;Biology and Medicine;0
8631;FALSE;"Mathematics, Natural and
Engineering Sciences";2
8632;TRUE;Biology and Medicine;3
8633;TRUE;Biology and Medicine;0
8634;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8635;FALSE;Biology and Medicine;0
8636;FALSE;Biology and Medicine;2
8637;FALSE;Biology and Medicine;1
8638;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8639;TRUE;Humanities and Social Sciences;0
8640;TRUE;Biology and Medicine;1
8641;TRUE;Humanities and Social Sciences;0
8642;TRUE;Humanities and Social Sciences;6
8643;TRUE;Biology and Medicine;4
8644;TRUE;"Mathematics, Natural and
Engineering Sciences";3
8645;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8646;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8647;FALSE;Humanities and Social Sciences;2
8648;FALSE;Humanities and Social Sciences;0
8649;TRUE;"Mathematics, Natural and
Engineering Sciences";6
8650;FALSE;Humanities and Social Sciences;0
8651;FALSE;Humanities and Social Sciences;3
8652;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8653;FALSE;Humanities and Social Sciences;0
8654;FALSE;Humanities and Social Sciences;2
8655;TRUE;Biology and Medicine;3
8656;FALSE;Biology and Medicine;1
8657;FALSE;"Mathematics, Natural and
Engineering Sciences";3
8658;FALSE;"Mathematics, Natural and
Engineering Sciences";2
8659;TRUE;Biology and Medicine;2
8660;FALSE;Biology and Medicine;5
8661;TRUE;Humanities and Social Sciences;3
8662;FALSE;"Mathematics, Natural and
Engineering Sciences";1
8663;FALSE;Biology and Medicine;0
8664;FALSE;Humanities and Social Sciences;0
8665;FALSE;"Mathematics, Natural and
Engineering Sciences";4
8666;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8667;FALSE;Biology and Medicine;0
8668;FALSE;Humanities and Social Sciences;0
8669;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8670;FALSE;Biology and Medicine;2
8671;FALSE;Humanities and Social Sciences;0
8672;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8673;TRUE;Humanities and Social Sciences;1
8674;TRUE;"Mathematics, Natural and
Engineering Sciences";3
8675;FALSE;"Mathematics, Natural and
Engineering Sciences";3
8676;TRUE;Humanities and Social Sciences;4
8677;FALSE;Humanities and Social Sciences;0
8678;FALSE;Humanities and Social Sciences;0
8679;FALSE;Humanities and Social Sciences;0
8680;FALSE;Biology and Medicine;3
8681;TRUE;"Mathematics, Natural and
Engineering Sciences";2
8682;FALSE;Biology and Medicine;2
8683;TRUE;Humanities and Social Sciences;0
8684;TRUE;Biology and Medicine;2
8685;FALSE;Biology and Medicine;7
8686;FALSE;Humanities and Social Sciences;0
8687;FALSE;Humanities and Social Sciences;2
8688;TRUE;Humanities and Social Sciences;0
8689;TRUE;Biology and Medicine;0
8690;TRUE;Biology and Medicine;0
8691;TRUE;"Mathematics, Natural and
Engineering Sciences";3
8692;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8693;TRUE;Biology and Medicine;0
8694;FALSE;Biology and Medicine;0
8695;FALSE;Humanities and Social Sciences;1
8696;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8697;FALSE;Humanities and Social Sciences;0
8698;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8699;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8700;TRUE;Biology and Medicine;0
8701;TRUE;Humanities and Social Sciences;1
8702;FALSE;Humanities and Social Sciences;0
8703;FALSE;"Mathematics, Natural and
Engineering Sciences";1
8704;FALSE;Biology and Medicine;1
8705;FALSE;Humanities and Social Sciences;0
8706;TRUE;Humanities and Social Sciences;0
8707;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8708;FALSE;Humanities and Social Sciences;0
8709;FALSE;Humanities and Social Sciences;0
8710;TRUE;Biology and Medicine;0
8711;FALSE;Humanities and Social Sciences;5
8712;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8713;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8714;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8715;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8716;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8717;FALSE;Humanities and Social Sciences;2
8718;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8719;FALSE;Biology and Medicine;5
8720;FALSE;Biology and Medicine;0
8721;TRUE;Humanities and Social Sciences;0
8722;FALSE;"Mathematics, Natural and
Engineering Sciences";2
8723;FALSE;Humanities and Social Sciences;3
8724;FALSE;Biology and Medicine;5
8725;FALSE;Humanities and Social Sciences;0
8726;TRUE;Humanities and Social Sciences;0
8727;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8728;FALSE;Biology and Medicine;3
8729;TRUE;Humanities and Social Sciences;6
8730;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8731;TRUE;Biology and Medicine;3
8732;TRUE;Biology and Medicine;0
8733;FALSE;Biology and Medicine;2
8734;FALSE;Humanities and Social Sciences;0
8735;FALSE;"Mathematics, Natural and
Engineering Sciences";2
8736;FALSE;Biology and Medicine;0
8737;FALSE;"Mathematics, Natural and
Engineering Sciences";2
8738;TRUE;Biology and Medicine;3
8739;TRUE;Humanities and Social Sciences;0
8740;TRUE;Biology and Medicine;0
8741;FALSE;Humanities and Social Sciences;4
8742;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8743;FALSE;Humanities and Social Sciences;0
8744;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8745;TRUE;Biology and Medicine;2
8746;FALSE;"Mathematics, Natural and
Engineering Sciences";1
8747;TRUE;"Mathematics, Natural and
Engineering Sciences";1
8748;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8749;FALSE;Humanities and Social Sciences;5
8750;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8751;TRUE;Biology and Medicine;0
8752;FALSE;Humanities and Social Sciences;0
8753;FALSE;Humanities and Social Sciences;2
8754;TRUE;Biology and Medicine;2
8755;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8756;TRUE;Humanities and Social Sciences;2
8757;TRUE;Biology and Medicine;0
8758;FALSE;Humanities and Social Sciences;0
8759;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8760;FALSE;"Mathematics, Natural and
Engineering Sciences";4
8761;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8762;TRUE;"Mathematics, Natural and
Engineering Sciences";3
8763;TRUE;Humanities and Social Sciences;2
8764;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8765;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8766;TRUE;Biology and Medicine;0
8767;FALSE;Biology and Medicine;2
8768;TRUE;Humanities and Social Sciences;3
8769;FALSE;Biology and Medicine;5
8770;FALSE;Biology and Medicine;2
8771;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8772;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8773;FALSE;Humanities and Social Sciences;5
8774;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8775;TRUE;Biology and Medicine;3
8776;TRUE;Humanities and Social Sciences;6
8777;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8778;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8779;FALSE;"Mathematics, Natural and
Engineering Sciences";5
8780;FALSE;"Mathematics, Natural and
Engineering Sciences";3
8781;TRUE;Humanities and Social Sciences;1
8782;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8783;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8784;TRUE;Biology and Medicine;0
8785;FALSE;Biology and Medicine;4
8786;TRUE;"Mathematics, Natural and
Engineering Sciences";1
8787;TRUE;Biology and Medicine;0
8788;TRUE;Biology and Medicine;0
8789;TRUE;Humanities and Social Sciences;6
8790;TRUE;Biology and Medicine;1
8791;FALSE;Humanities and Social Sciences;0
8792;TRUE;Biology and Medicine;0
8793;FALSE;Biology and Medicine;3
8794;TRUE;Biology and Medicine;12
8795;FALSE;Biology and Medicine;0
8796;FALSE;Biology and Medicine;0
8797;TRUE;Biology and Medicine;5
8798;FALSE;Humanities and Social Sciences;4
8799;FALSE;"Mathematics, Natural and
Engineering Sciences";6
8800;FALSE;"Mathematics, Natural and
Engineering Sciences";2
8801;FALSE;Biology and Medicine;0
8802;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8803;FALSE;Biology and Medicine;2
8804;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8805;FALSE;Humanities and Social Sciences;1
8806;TRUE;Humanities and Social Sciences;1
8807;TRUE;"Mathematics, Natural and
Engineering Sciences";2
8808;TRUE;Humanities and Social Sciences;0
8809;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8810;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8811;TRUE;"Mathematics, Natural and
Engineering Sciences";2
8812;TRUE;Humanities and Social Sciences;0
8813;FALSE;Humanities and Social Sciences;3
8814;FALSE;Biology and Medicine;0
8815;TRUE;Humanities and Social Sciences;0
8816;TRUE;Biology and Medicine;0
8817;FALSE;Humanities and Social Sciences;1
8818;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8819;FALSE;Biology and Medicine;0
8820;FALSE;Biology and Medicine;2
8821;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8822;TRUE;Humanities and Social Sciences;2
8823;TRUE;Humanities and Social Sciences;0
8824;FALSE;"Mathematics, Natural and
Engineering Sciences";1
8825;TRUE;Humanities and Social Sciences;1
8826;TRUE;Humanities and Social Sciences;0
8827;FALSE;Biology and Medicine;4
8828;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8829;FALSE;Biology and Medicine;9
8830;TRUE;Biology and Medicine;0
8831;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8832;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8833;TRUE;Biology and Medicine;0
8834;TRUE;Biology and Medicine;1
8835;FALSE;Biology and Medicine;5
8836;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8837;TRUE;Biology and Medicine;0
8838;TRUE;Humanities and Social Sciences;3
8839;FALSE;Biology and Medicine;5
8840;TRUE;Humanities and Social Sciences;0
8841;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8842;TRUE;Biology and Medicine;0
8843;TRUE;Biology and Medicine;2
8844;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8845;FALSE;Biology and Medicine;0
8846;FALSE;Humanities and Social Sciences;0
8847;FALSE;"Mathematics, Natural and
Engineering Sciences";1
8848;FALSE;Biology and Medicine;0
8849;FALSE;"Mathematics, Natural and
Engineering Sciences";1
8850;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8851;FALSE;Humanities and Social Sciences;3
8852;FALSE;Humanities and Social Sciences;0
8853;FALSE;Biology and Medicine;0
8854;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8855;FALSE;Humanities and Social Sciences;7
8856;FALSE;Biology and Medicine;3
8857;FALSE;Humanities and Social Sciences;3
8858;TRUE;Biology and Medicine;0
8859;FALSE;"Mathematics, Natural and
Engineering Sciences";3
8860;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8861;TRUE;Biology and Medicine;0
8862;FALSE;Biology and Medicine;1
8863;FALSE;Biology and Medicine;4
8864;FALSE;Humanities and Social Sciences;0
8865;FALSE;Humanities and Social Sciences;0
8866;FALSE;"Mathematics, Natural and
Engineering Sciences";1
8867;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8868;TRUE;Biology and Medicine;1
8869;TRUE;Biology and Medicine;0
8870;FALSE;Biology and Medicine;8
8871;TRUE;Humanities and Social Sciences;6
8872;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8873;FALSE;Humanities and Social Sciences;1
8874;TRUE;"Mathematics, Natural and
Engineering Sciences";3
8875;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8876;TRUE;"Mathematics, Natural and
Engineering Sciences";5
8877;TRUE;Biology and Medicine;0
8878;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8879;TRUE;Humanities and Social Sciences;4
8880;FALSE;Humanities and Social Sciences;1
8881;FALSE;Humanities and Social Sciences;1
8882;FALSE;Biology and Medicine;2
8883;FALSE;Biology and Medicine;1
8884;FALSE;"Mathematics, Natural and
Engineering Sciences";1
8885;TRUE;"Mathematics, Natural and
Engineering Sciences";3
8886;FALSE;Biology and Medicine;7
8887;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8888;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8889;TRUE;Biology and Medicine;2
8890;TRUE;Biology and Medicine;0
8891;TRUE;Biology and Medicine;1
8892;FALSE;"Mathematics, Natural and
Engineering Sciences";2
8893;FALSE;Biology and Medicine;0
8894;TRUE;Biology and Medicine;1
8895;TRUE;"Mathematics, Natural and
Engineering Sciences";2
8896;TRUE;"Mathematics, Natural and
Engineering Sciences";2
8897;TRUE;Humanities and Social Sciences;0
8898;TRUE;Biology and Medicine;5
8899;FALSE;Humanities and Social Sciences;2
8900;FALSE;Biology and Medicine;0
8901;FALSE;"Mathematics, Natural and
Engineering Sciences";1
8902;TRUE;Humanities and Social Sciences;0
8903;TRUE;Biology and Medicine;1
8904;FALSE;Humanities and Social Sciences;0
8905;FALSE;Biology and Medicine;2
8906;TRUE;Biology and Medicine;0
8907;FALSE;Biology and Medicine;0
8908;FALSE;Biology and Medicine;0
8909;TRUE;"Mathematics, Natural and
Engineering Sciences";3
8910;TRUE;"Mathematics, Natural and
Engineering Sciences";3
8911;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8912;TRUE;"Mathematics, Natural and
Engineering Sciences";1
8913;FALSE;Biology and Medicine;1
8914;FALSE;Biology and Medicine;3
8915;FALSE;Biology and Medicine;1
8916;FALSE;Humanities and Social Sciences;1
8917;FALSE;"Mathematics, Natural and
Engineering Sciences";0
8918;FALSE;Biology and Medicine;1
8919;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8920;FALSE;Biology and Medicine;1
8921;FALSE;Humanities and Social Sciences;0
8922;TRUE;Biology and Medicine;5
8923;TRUE;Humanities and Social Sciences;1
8924;TRUE;"Mathematics, Natural and
Engineering Sciences";0
8925;TRUE;Biology and Medicine;1
8926;FALSE;Humanities and Social Sciences;0
8927;FALSE;Biology and Medicine;4
8928;TRUE;Humanities and Social Sciences;4
8929;TRUE;"Mathematics, Natural and
Engineering Sciences";0
